id,fecha,categoria_post,texto_original,sentimiento
717,2024-09-02,Obras_Mantenimiento,Se terminaron los problemas de baja tensión gracias a la nueva subestación en San Francisco #ExcelenteServicio,1
718,2024-05-01,Obras_Mantenimiento,Felicitaciones por la nueva iluminación LED en toda la avenida principal!!! @electrin_oficial #BuenaAtencion 🙌,1
719,2024-02-14,Obras_Mantenimiento,Pedí la conexión de medidor para obra nueva hace tres meses y sigo esperando en Villa Belgrano #ElectrinVerguenza #EmergenciaElectrica 👎💔😤,0
720,2024-05-28,Facturacion_MediosPago,Pagué la factura hace una semana y me siguen intimando con el aviso de corte en La Alborada 💔😭😤,0
721,2024-06-28,Atencion_Cliente,Hice el reclamo por WhatsApp y me atendieron al instante con número de seguimiento!!!,1
722,2024-06-17,Atencion_Cliente,Prometen que la cuadrilla pasa en 2 horas y nunca aparece nadie en Palermo Viejo... un desastre!! @dr_martinez,0
723,2024-09-07,Atencion_Cliente,"Divina la respuesta de soporte, me dijeron que compre un grupo electrógeno en Barrio Sur #EmergenciaElectrica 😤",0
724,2024-03-15,Atencion_Cliente,"Pésima gestión de reclamos, los empleados no tienen información actualizada @lucas_martinez #CorteDeLuz #ElectrodomesticosRotos https://electrin.com.ar/info/08025",0
725,2024-06-13,Obras_Mantenimiento,Se tardó la obra de cableado pero la iluminación LED del barrio quedó excelente en Santa Rita @lucas_martinez 🔝,1
726,2024-11-24,Atencion_Cliente,Un aplauso enorme para la cuadrilla que pasó mirando el poste y siguió de largo en Parque Residencial @vecinos_activos 🤬👎⚡❌,0
727,2024-03-02,Cortes_Emergencia,Agradecido con la cuadrilla por cambiar el fusible del transformador tan rápido en Costanera!!! 👏,1
728,2024-09-10,Cortes_Emergencia,Muchas gracias a los operarios que trabajaron bajo la lluvia para devolvernos la luz!!! #Compromiso #EnergiaElectrica,1
729,2024-06-20,Obras_Mantenimiento,Pedí la conexión de medidor para obra nueva hace tres meses y sigo esperando @electrin_reclamos #EmergenciaElectrica #PésimoServicio ⚡❌,0
730,2024-03-26,Atencion_Cliente,"Bárbaro el plan de mantenimiento, cortan la luz todos los días pero la tensión sigue en 170V @electrin_reclamos #ReclamoElectrin 🤦‍♂️😡⚡❌",0
731,2024-06-22,Obras_Mantenimiento,Pedí la conexión de medidor para obra nueva hace tres meses y sigo esperando en Santa Rita... un desastre!! @panaderia_centro 👎😭🕯️,0
732,2024-09-19,Cortes_Emergencia,"Fase caída hace dos días, no podemos encender ni la bomba de agua @electrin_oficial #SinLuz",0
733,2024-03-21,Cortes_Programados,Se tardó la obra de cableado pero la iluminación LED del barrio quedó excelente!!! #ElectrinResponde #IluminacionLED,1
734,2024-02-19,Obras_Mantenimiento,"Una belleza de servicio técnico, vinieron, miraron el transformador y se fueron @mariana_gomez 😡🕯️🕯️",0
735,2024-05-05,Atencion_Cliente,Resolvieron mi duda sobre la tarifa social con mucha paciencia y claridad!!! @ferreteria_sur #LuzEnElBarrio #ServicioRestablecido 😀,1
736,2024-01-05,Atencion_Cliente,Seguimiento impecable del reclamo hasta confirmar que teníamos servicio normal 💡 https://electrin.com.ar/info/aaaae,1
737,2024-11-27,Cortes_Programados,Excelente que avisen con 48hs de anticipación con mapa claro de las zonas @dr_martinez #GraciasCuadrilla 💪💡🔝,1
738,2024-10-07,Atencion_Cliente,Un aplauso enorme para la cuadrilla que pasó mirando el poste y siguió de largo @lucas_martinez 🤬,0
739,2024-02-03,Cortes_Emergencia,Destaco el compromiso de los trabajadores de guardia en plena madrugada en La Alborada ⚡,1
740,2024-08-07,Obras_Mantenimiento,"Excelente el bot de atención, me repitió diez veces lo mismo sin solucionar nada en Barrio Centro #BastaDeCortes #Desastre 🕯️😭",0
741,2024-07-31,Facturacion_MediosPago,"Genial la puntualidad de Electrín, prometieron luz a las 12 y siguen durmiendo en Barrio Sur",0
742,2024-08-06,Cortes_Programados,Buena iniciativa de publicar los mapas interactivos de corte en Instagram en Los Aromos @carlos_rodriguez #ServicioRestablecido 💪👏 https://electrin.com.ar/info/6014d,1
743,2024-04-25,Atencion_Cliente,Hice el reclamo por la web oficial y la página tira error de servidor 500... un desastre!! 😤🕯️🔌🚫,0
744,2024-02-14,Obras_Mantenimiento,Se corta la luz cada vez que intentan hacer una maniobra de mantenimiento en Villa Belgrano @laura_estilista,0
745,2024-05-27,Facturacion_MediosPago,Facilidades de pago claras y acreditación inmediata del comprobante en Altos del Valle,1
746,2024-08-15,Obras_Mantenimiento,Se corta la luz cada vez que intentan hacer una maniobra de mantenimiento... un desastre!! @vecinos_activos 🔌🚫🔌🚫⚡❌,0
747,2024-08-07,Cortes_Emergencia,Excelente predisposición del equipo técnico que arregló el cable caído en minutos en Barrio Centro @mariana_gomez #EnergiaElectrica #BuenaAtencion 🔝,1
748,2024-01-25,Atencion_Cliente,Hice el reclamo por WhatsApp y me atendieron al instante con número de seguimiento #Eficiencia #ObrasElectrin 😀✅,1
749,2024-09-13,Cortes_Programados,Se nota la mejora en la calidad y estabilidad de la tensión luego de los trabajos!!! @carlos_rodriguez #LuzEnElBarrio 🔝👍🌟,1
750,2024-09-21,Facturacion_MediosPago,Te cobran cargos fijos altísimos por un servicio que se corta todos los días @mariana_gomez #SinLuz #ZonaAfectada,0
751,2024-11-28,Facturacion_MediosPago,"El débito automático funciona impecable, nunca un problema ni cobro duplicado @electrin_reclamos #ElectrinResponde #IluminacionLED 💪👏",1
752,2024-08-13,Cortes_Emergencia,Hubo un golpe de tensión terrible y se me quemó la heladera y la tele en Parque Residencial @ferreteria_sur #BajaTension #Desastre 👎🤬 https://electrin.com.ar/info/3dbed,0
753,2024-01-17,Cortes_Emergencia,"Toda la cuadra sin luz y el alumbrado público apagado, zona liberada en Altos del Valle 😤🤬",0
754,2024-10-09,Obras_Mantenimiento,Rompen la calle para una obra que dura meses y no se ve ningún avance... un desastre!! 😡😡,0
755,2024-09-20,Atencion_Cliente,"Muy buena atención presencial en la sucursal, rápida y con turno ordenado en Santa Rita!!! #Recomendado 💪",1
756,2024-10-27,Cortes_Emergencia,Agradecido con la cuadrilla por cambiar el fusible del transformador tan rápido,1
757,2024-11-18,Cortes_Emergencia,Impecable respuesta operativa ante la emergencia climática de anoche en Parque Residencial #LuzEnElBarrio #EnergiaElectrica,1
758,2024-06-23,Atencion_Cliente,Estuve 45 minutos esperando en el 0800 y me cortaron la llamada #ElectrodomesticosRotos ⚡❌⚡❌💔,0
759,2024-10-31,Obras_Mantenimiento,Felicitaciones por la nueva iluminación LED en toda la avenida principal en Microcentro 🌟👍✅,1
760,2024-10-25,Obras_Mantenimiento,Rompen la calle para una obra que dura meses y no se ve ningún avance en Santa Rita @electrin_reclamos #Inoperantes,0
761,2024-04-05,Cortes_Programados,"Todo volvió a funcionar perfecto en el horario prometido, excelente servicio en Barrio Sur #IluminacionLED #ExcelenteServicio 👍🙌",1
762,2024-05-30,Cortes_Programados,"Tercer corte programado en la semana, no se puede vivir así... un desastre!! #ZonaAfectada",0
763,2024-07-14,Obras_Mantenimiento,Rompieron la vereda recién hecha para pasar un cable y la dejaron sin revocar en Barrio Norte @electrin_reclamos 👎🔌🚫😡,0
764,2024-05-29,Obras_Mantenimiento,Las obras de soterramiento de cables quedaron impecables y muy prolijas en Barrio Norte #GraciasCuadrilla 😀,1
765,2024-08-03,Facturacion_MediosPago,El trámite web tardó dos días pero me resolvieron el cambio de titularidad sin problemas en Las Acacias!!! @laura_estilista #Compromiso 🔝👏🔝,1
766,2024-07-28,Cortes_Emergencia,"Estuvimos sin luz un rato por el rayo pero el servicio volvió antes de lo previsto, gracias en Los Aromos!!! @panaderia_centro ⚡🙌 https://electrin.com.ar/info/f581c",1
767,2024-02-08,Cortes_Emergencia,"Estuvimos sin luz un rato por el rayo pero el servicio volvió antes de lo previsto, gracias!!! #Eficiencia #ObrasElectrin ⚡👏😀",1
768,2024-08-04,Obras_Mantenimiento,Tuvimos un corte imprevisto a la tarde pero la cuadrilla lo solucionó rapidísimo!!! #EnergiaElectrica ✅,1
769,2024-06-05,Obras_Mantenimiento,Se corta la luz cada vez que intentan hacer una maniobra de mantenimiento en Villa Belgrano @taller_mecanico 😡 https://electrin.com.ar/info/4a747,0
770,2024-01-25,Obras_Mantenimiento,Se corta la luz cada vez que intentan hacer una maniobra de mantenimiento en Barrio Norte... un desastre!! @ferreteria_sur #BastaDeCortes #CorteDeLuz,0
771,2024-10-26,Obras_Mantenimiento,Rompen la calle para una obra que dura meses y no se ve ningún avance... un desastre!! 😤,0
772,2024-02-02,Cortes_Emergencia,"Tensión en 160V, se van a quemar todos los electrodomésticos... un desastre!! #ReclamoElectrin #ZonaAfectada 💔⚡❌🤦‍♂️",0
773,2024-09-11,Facturacion_MediosPago,El sistema no reconoce el comprobante de pago de Pago Fácil... un desastre!! @lucas_martinez #EmergenciaElectrica #ReclamoElectrin,0
774,2024-02-10,Cortes_Programados,"Cumplieron con el horario exacto del corte programado, restablecieron antes de tiempo en Barrio Sur #ObrasElectrin 👏",1
775,2024-09-23,Atencion_Cliente,Estuve 45 minutos esperando en el 0800 y me cortaron la llamada en Villa Belgrano #ElectrinVerguenza 💔👎💔 https://electrin.com.ar/info/9d712,0
776,2024-06-16,Atencion_Cliente,Cierran los reclamos en el sistema como 'solucionado' cuando la luz sigue cortada en Zona Industrial... un desastre!! @lucas_martinez #ReclamoElectrin #EmergenciaElectrica 🤦‍♂️😭,0
777,2024-11-24,Cortes_Emergencia,Agradecido con la cuadrilla por cambiar el fusible del transformador tan rápido #ExcelenteServicio,1
778,2024-04-29,Obras_Mantenimiento,Instalaron un transformador nuevo y la potencia en la zona industrial mejoró un 100% en Costanera @vecinos_activos ⚡,1
779,2024-06-22,Cortes_Programados,El mapa que publicaron no coincide con la zona que realmente cortaron en Villa San Martín... un desastre!! #CorteDeLuz,0
780,2024-09-29,Cortes_Programados,"Bárbaro el plan de mantenimiento, cortan la luz todos los días pero la tensión sigue en 170V en Microcentro #ElectrinVerguenza ⚡❌😭🔌🚫",0
781,2024-07-30,Cortes_Programados,"Otra vez cortan en pleno horario comercial, nos arruinan el trabajo en Altos del Valle #ReclamoElectrin",0
782,2024-04-11,Obras_Mantenimiento,Dejaron escombros y cables viejos tirados frente a las entradas de los garages en Las Flores #PésimoServicio 😭,0
783,2024-05-01,Atencion_Cliente,Agradezco la calidez y profesionalismo del personal de atención al usuario en Santa Rita!!! @carlos_rodriguez,1
784,2024-11-23,Cortes_Programados,No avisaron con tiempo y se me descongeló toda la mercadería de la heladera @laura_estilista #SinLuz #BastaDeCortes 🤦‍♂️🕯️🤬,0
785,2024-10-10,Atencion_Cliente,Falta total de empatía con los usuarios que necesitan luz para sus medicamentos @carlos_rodriguez #Inoperantes #PésimoServicio 💔🤦‍♂️,0
786,2024-10-06,Cortes_Programados,Dijeron que el corte era de 2 horas y ya van 6 horas sin luz en Parque Residencial #Inoperantes #BajaTension 🤦‍♂️🤦‍♂️,0
787,2024-10-19,Facturacion_MediosPago,"La app para pagar con débito se cae siempre a fin de mes, da error de conexión en Altos del Valle... un desastre!! #BajaTension",0
788,2024-05-20,Atencion_Cliente,Divino el calor que hace adentro de casa sin ventilador ni heladera en Las Acacias... un desastre!! @laura_estilista 😡🕯️🕯️ https://electrin.com.ar/info/f1738,0
789,2024-10-24,Cortes_Emergencia,Qué linda sorpresa el aumento del triple en la factura de este mes en Santa Rita @laura_estilista 😡,0
790,2024-03-20,Atencion_Cliente,Tengo el número de reclamo abierto hace dos semanas y nadie me da una solución... un desastre!! #Inoperantes #BajaTension 💔🔌🚫,0
791,2024-05-12,Atencion_Cliente,El trámite de cambio de titularidad fue 100% online y se aprobó en 24 horas!!! @diego_vecino #Compromiso #LuzEnElBarrio ⚡🌟🔝,1
792,2024-08-28,Obras_Mantenimiento,Hubo demora en la atención telefónica pero el operador que me tocó fue súper amable y resolutivo #ObrasElectrin 🌟,1
793,2024-11-14,Facturacion_MediosPago,Hubo demora en la atención telefónica pero el operador que me tocó fue súper amable y resolutivo en Las Flores @comercio_local 😀,1
794,2024-01-18,Atencion_Cliente,La oficina virtual es súper intuitiva y te permite hacer todos los trámites desde casa en Parque Residencial!!! @sofi_alvarez #GraciasCuadrilla 🌟✅ https://electrin.com.ar/info/76e60,1
795,2024-08-13,Cortes_Programados,Información clara y transparente sobre las zonas afectadas y tiempos estimados en Parque Residencial 💪👏 https://electrin.com.ar/info/4bff8,1
796,2024-08-20,Cortes_Emergencia,"Se siente olor a quemado en la caja térmica de la entrada, manden cuadrilla ya @mariana_gomez #PésimoServicio 😡",0
797,2024-11-07,Cortes_Emergencia,Muchas gracias a los chicos de la cuadrilla que vinieron en plena tormenta y cambiaron el transformador rapidísimo en Santa Rita @ferreteria_sur #ElectrinResponde #Recomendado ⚡👏,1
798,2024-05-10,Obras_Mantenimiento,Rompieron la vereda recién hecha para pasar un cable y la dejaron sin revocar en Las Flores 👎🔌🚫,0
799,2024-07-26,Obras_Mantenimiento,Iluminación LED potente que brinda mucha más seguridad a los vecinos de noche en Costanera @vecinos_activos #GraciasCuadrilla #BuenaAtencion,1
800,2024-10-07,Obras_Mantenimiento,El trámite web tardó dos días pero me resolvieron el cambio de titularidad sin problemas en Costanera #IluminacionLED 🔝👏💪,1
801,2024-01-15,Cortes_Programados,Muy buena organización en las obras preventivas para evitar cortes en verano!!! @laura_estilista 🌟 https://electrin.com.ar/info/93c29,1
802,2024-03-03,Cortes_Emergencia,Excelente predisposición del equipo técnico que arregló el cable caído en minutos en Altos del Valle @vecinos_activos #ServicioRestablecido https://electrin.com.ar/info/d6699,1
803,2024-05-05,Atencion_Cliente,Fui a la sucursal con turno previo y tuve que esperar 2 horas parado afuera en San Francisco @panaderia_centro #SinLuz #BastaDeCortes,0
804,2024-03-09,Obras_Mantenimiento,El trámite web tardó dos días pero me resolvieron el cambio de titularidad sin problemas en Barrio Centro @sofi_alvarez #GraciasCuadrilla #Recomendado,1
805,2024-06-28,Cortes_Emergencia,Reconexión rápida y tensión perfectamente estabilizada tras la tormenta,1
806,2024-10-24,Cortes_Programados,"Todo volvió a funcionar perfecto en el horario prometido, excelente servicio en Las Acacias @sofi_alvarez 🙌💡💡 https://electrin.com.ar/info/2bc27",1
807,2024-01-26,Cortes_Emergencia,Tuvimos un corte imprevisto a la tarde pero la cuadrilla lo solucionó rapidísimo en San Francisco!!! @panaderia_centro #ObrasElectrin ✅⚡,1
808,2024-02-21,Facturacion_MediosPago,"Factura muy clara, bien detallados los subsidios y el historial de consumos en Parque Residencial @diego_vecino #Compromiso #GraciasCuadrilla 💪",1
809,2024-02-28,Cortes_Emergencia,Excelente predisposición del equipo técnico que arregló el cable caído en minutos!!! #Compromiso,1
810,2024-01-31,Cortes_Programados,Corte programado ejecutado a tiempo y con aviso previo por SMS y mail en Santa Rita!!! @panaderia_centro #IluminacionLED #LuzEnElBarrio 🔝🔝✅ https://electrin.com.ar/info/8ed42,1
811,2024-04-03,Obras_Mantenimiento,Hubo demora en la atención telefónica pero el operador que me tocó fue súper amable y resolutivo @comercio_local 😀🔝,1
812,2024-06-21,Cortes_Programados,Siempre cortan en el mismo sector y las obras nunca se terminan en Parque Residencial... un desastre!! #SinLuz #PésimoServicio 😡😡🕯️,0
813,2024-09-20,Facturacion_MediosPago,La consulta de saldo por WhatsApp es instantánea y muy cómoda @comercio_local #ExcelenteServicio #ServicioRestablecido 🙌😀💡,1
814,2024-02-25,Facturacion_MediosPago,Se tardó la obra de cableado pero la iluminación LED del barrio quedó excelente en Altos del Valle #IluminacionLED ✅👏😀,1
815,2024-11-11,Cortes_Emergencia,"Toda la cuadra sin luz y el alumbrado público apagado, zona liberada #Desastre #QueremosLuz 🕯️💔🤬",0
816,2024-03-08,Facturacion_MediosPago,"La app para pagar con débito se cae siempre a fin de mes, da error de conexión 😤",0
817,2024-01-17,Facturacion_MediosPago,Excelente la opción de pago con QR interoperable y factura digital automática @dr_martinez ⚡👏,1
818,2024-06-07,Obras_Mantenimiento,Rompen la calle para una obra que dura meses y no se ve ningún avance en Los Aromos... un desastre!! #QueremosLuz #Desastre,0
819,2024-08-05,Cortes_Programados,Nos dejaron sin suministro a todo el barrio y nadie da explicaciones en Microcentro @taller_mecanico ⚡❌💔,0
820,2024-11-19,Facturacion_MediosPago,Reclamé por sobrefacturación y la única respuesta fue 'pague y después vemos' en Parque Residencial... un desastre!! #ElectrodomesticosRotos,0
821,2024-09-04,Facturacion_MediosPago,El trámite web tardó dos días pero me resolvieron el cambio de titularidad sin problemas en Las Acacias @electrin_oficial 😀,1
822,2024-04-06,Cortes_Programados,Prometieron restablecer a las 14hs y seguimos esperando a oscuras en Palermo Viejo... un desastre!! #Desastre 😭💔🤬,0
823,2024-07-08,Cortes_Emergencia,Destaco el compromiso de los trabajadores de guardia en plena madrugada en Barrio Sur!!! #IluminacionLED #Compromiso 🔝⚡🌟,1
824,2024-07-10,Cortes_Emergencia,"Genial la puntualidad de Electrín, prometieron luz a las 12 y siguen durmiendo en Villa Belgrano... un desastre!!",0
825,2024-06-01,Cortes_Emergencia,A pesar del temporal la cuadrilla vino rapidísimo y solucionó el corte #ElectrinResponde,1
826,2024-09-25,Obras_Mantenimiento,Hicieron zanjeo en la vereda para cambiar cables y dejaron el pozo abierto sin tapar... un desastre!! 😤😭🔌🚫,0
827,2024-05-08,Atencion_Cliente,Agradezco la calidez y profesionalismo del personal de atención al usuario en Palermo Viejo #ObrasElectrin #ServicioRestablecido 🌟🙌,1
828,2024-06-20,Obras_Mantenimiento,Se terminaron los problemas de baja tensión gracias a la nueva subestación @electrin_reclamos 👏💡 https://electrin.com.ar/info/77d90,1
829,2024-02-19,Cortes_Programados,"Tercer corte programado en la semana, no se puede vivir así en Altos del Valle... un desastre!! #ElectrodomesticosRotos",0
830,2024-06-25,Cortes_Programados,Buena iniciativa de publicar los mapas interactivos de corte en Instagram en La Alborada 😀,1
831,2024-04-26,Cortes_Emergencia,Muchas gracias a los chicos de la cuadrilla que vinieron en plena tormenta y cambiaron el transformador rapidísimo @laura_estilista #ObrasElectrin 💪💡👏,1
832,2024-03-01,Facturacion_MediosPago,"La nueva app móvil funciona de diez, pagué la factura en un clic con débito @claudia_v",1
833,2024-03-23,Atencion_Cliente,El bot de WhatsApp da vueltas en círculos y nunca te pasa con un operador humano... un desastre!! 🤬⚡❌,0
834,2024-11-21,Obras_Mantenimiento,Las obras de soterramiento de cables quedaron impecables y muy prolijas #Compromiso #BuenaAtencion 👍✅ https://electrin.com.ar/info/62467,1
835,2024-06-03,Atencion_Cliente,"Excelente el bot de atención, me repitió diez veces lo mismo sin solucionar nada en Altos del Valle @taller_mecanico #PésimoServicio 😤",0
836,2024-03-22,Obras_Mantenimiento,"Cuadrillas muy profesionales, dejaron la vereda perfectamente limpia y señalizada en Las Flores @juanpablo_92 ⚡ https://electrin.com.ar/info/5c088",1
837,2024-05-24,Obras_Mantenimiento,Iluminación LED potente que brinda mucha más seguridad a los vecinos de noche en Parque Residencial 👏,1
838,2024-09-28,Cortes_Emergencia,Llamamos a emergencias y nos dicen que no tienen móviles disponibles en Palermo Viejo... un desastre!! #QueremosLuz,0
839,2024-04-04,Cortes_Emergencia,"Tensión en 160V, se van a quemar todos los electrodomésticos",0
840,2024-01-09,Cortes_Emergencia,Muchas gracias a los chicos de la cuadrilla que vinieron en plena tormenta y cambiaron el transformador rapidísimo #Compromiso,1
841,2024-11-09,Facturacion_MediosPago,"Pude adherirme al pago sin papel en dos minutos, muy práctico y ecológico @vecinos_activos #Compromiso 💡🙌🔝",1
842,2024-03-23,Cortes_Emergencia,Solucionaron la fase caída en menos de una hora de haber hecho el reporte!!! #Eficiencia #BuenaAtencion 😀💪 https://electrin.com.ar/info/54d93,1
843,2024-11-08,Atencion_Cliente,Falta total de empatía con los usuarios que necesitan luz para sus medicamentos en Los Aromos 😡,0
844,2024-05-15,Facturacion_MediosPago,Qué linda sorpresa el aumento del triple en la factura de este mes en Altos del Valle @electrin_oficial #ElectrinVerguenza 👎⚡❌,0
845,2024-06-23,Facturacion_MediosPago,Están cobrando consumo estimado en lugar de venir a tomar la lectura real del medidor... un desastre!! @sofi_alvarez #ReclamoElectrin,0
846,2024-01-09,Facturacion_MediosPago,Muchas gracias por cortar la luz justo cuando empezaba a cocinar la cena @laura_estilista ⚡❌😤,0
847,2024-07-11,Cortes_Programados,"Agradezco la precisión del horario informado, pude organizar mi trabajo sin problemas 🌟",1
848,2024-01-23,Cortes_Programados,"Hacía falta el mantenimiento en los transformadores de nuestra zona, gracias en Altos del Valle #ExcelenteServicio #ObrasElectrin ✅🔝 https://electrin.com.ar/info/8f835",1
849,2024-04-07,Obras_Mantenimiento,Muchas gracias por cortar la luz justo cuando empezaba a cocinar la cena en Palermo Viejo @taller_mecanico #EmergenciaElectrica 🔌🚫,0
850,2024-04-25,Cortes_Emergencia,Hermoso festejar el cumpleaños con velas porque la luz no volvió en Zona Industrial @ferreteria_sur ⚡❌,0
851,2024-01-14,Cortes_Emergencia,"Fase caída hace dos días, no podemos encender ni la bomba de agua en Las Flores @mariana_gomez #PésimoServicio #ZonaAfectada 😡⚡❌",0
852,2024-10-05,Facturacion_MediosPago,"La nueva app móvil funciona de diez, pagué la factura en un clic con débito #EnergiaElectrica",1
853,2024-08-10,Atencion_Cliente,El sistema de notificaciones por SMS te mantiene informado de todo el estado @panaderia_centro 💡🔝💡,1
854,2024-01-31,Facturacion_MediosPago,Excelente la opción de pago con QR interoperable y factura digital automática #ElectrinResponde #ObrasElectrin 🌟✅💡,1
855,2024-07-29,Cortes_Emergencia,Muchas gracias a los operarios que trabajaron bajo la lluvia para devolvernos la luz @carlos_rodriguez #Recomendado #GraciasCuadrilla 🔝👍,1
856,2024-09-10,Atencion_Cliente,El trámite web tardó dos días pero me resolvieron el cambio de titularidad sin problemas 💪,1
857,2024-02-13,Atencion_Cliente,Tuvimos baja tensión un par de horas pero la respuesta de la guardia técnica fue muy buena en Barrio Sur!!!,1
858,2024-07-18,Obras_Mantenimiento,"Cuadrillas muy profesionales, dejaron la vereda perfectamente limpia y señalizada en Parque Residencial #ObrasElectrin 🔝⚡",1
859,2024-05-23,Cortes_Programados,Se tardó la obra de cableado pero la iluminación LED del barrio quedó excelente 💪,1
860,2024-04-14,Cortes_Programados,"Cumplieron con el horario exacto del corte programado, restablecieron antes de tiempo @ferreteria_sur 💡✅👍 https://electrin.com.ar/info/e0d10",1
861,2024-01-11,Obras_Mantenimiento,Colocaron nuevo cableado preensamblado en el barrio y ya no hay parpadeos de luz en San Francisco @panaderia_centro ✅✅,1
862,2024-01-15,Atencion_Cliente,Divino el calor que hace adentro de casa sin ventilador ni heladera en Microcentro @dr_martinez,0
863,2024-07-04,Facturacion_MediosPago,Pude financiar mi deuda en cuotas accesibles a través de la oficina virtual en La Alborada #Recomendado 👍😀,1
864,2024-02-01,Cortes_Programados,El mapa que publicaron no coincide con la zona que realmente cortaron... un desastre!! #Desastre,0
865,2024-05-22,Cortes_Emergencia,El servicio volvió antes de lo previsto luego del rayo que afectó la subestación #Compromiso 💡😀💪,1
866,2024-11-21,Facturacion_MediosPago,"La app para pagar con débito se cae siempre a fin de mes, da error de conexión en Villa San Martín... un desastre!! 💔⚡❌🤬 https://electrin.com.ar/info/ecc6b",0
867,2024-03-30,Facturacion_MediosPago,No me envían la factura digital al mail y después cobran recargo por mora... un desastre!! #BastaDeCortes #PésimoServicio ⚡❌🤦‍♂️,0
868,2024-06-21,Obras_Mantenimiento,La factura vino un poco más cara pero la app para pagar en cuotas ayudó bastante #GraciasCuadrilla #ObrasElectrin ⚡,1
869,2024-04-26,Cortes_Programados,Tuvimos baja tensión un par de horas pero la respuesta de la guardia técnica fue muy buena en Barrio Sur!!! 🙌👏💡,1
870,2024-02-09,Cortes_Emergencia,Baja tensión constante que hace parpadear todas las luces y rompe motores #PésimoServicio,0
871,2024-01-08,Atencion_Cliente,El bot de WhatsApp da vueltas en círculos y nunca te pasa con un operador humano en San Francisco... un desastre!! @laura_estilista #QueremosLuz 😭🕯️,0
872,2024-11-18,Obras_Mantenimiento,Se corta la luz cada vez que intentan hacer una maniobra de mantenimiento en Las Flores @panaderia_centro,0
873,2024-07-23,Cortes_Emergencia,"Fase caída hace dos días, no podemos encender ni la bomba de agua en San Francisco #Desastre #BajaTension",0
874,2024-09-14,Atencion_Cliente,Trámite de cambio de titularidad rechazado tres veces sin explicar el motivo en San Francisco #ReclamoElectrin 🤬🤦‍♂️,0
875,2024-05-27,Facturacion_MediosPago,La factura vino un poco más cara pero la app para pagar en cuotas ayudó bastante en San Cayetano #Eficiencia #Compromiso 💪👏,1
876,2024-06-23,Cortes_Emergencia,"La guardia de emergencias llegó a los 20 minutos de ingresar el reclamo, impecable en San Cayetano!!! #BuenaAtencion #Compromiso",1
877,2024-09-18,Atencion_Cliente,Resolvieron mi duda sobre la tarifa social con mucha paciencia y claridad en Los Aromos!!!,1
878,2024-01-29,Obras_Mantenimiento,Instalaron un transformador nuevo y la potencia en la zona industrial mejoró un 100% @taller_mecanico #ObrasElectrin #Compromiso 💪 https://electrin.com.ar/info/37256,1
879,2024-10-30,Cortes_Programados,Tuvimos un corte imprevisto a la tarde pero la cuadrilla lo solucionó rapidísimo 🌟,1
880,2024-05-04,Cortes_Programados,El trámite web tardó dos días pero me resolvieron el cambio de titularidad sin problemas en Los Aromos @ferreteria_sur,1
881,2024-03-20,Facturacion_MediosPago,Qué linda sorpresa el aumento del triple en la factura de este mes en Las Acacias... un desastre!! 👎,0
882,2024-08-01,Cortes_Emergencia,"Tensión en 160V, se van a quemar todos los electrodomésticos en San Cayetano... un desastre!! #ElectrinVerguenza 🤬🔌🚫👎",0
883,2024-02-25,Obras_Mantenimiento,Pedí la conexión de medidor para obra nueva hace tres meses y sigo esperando... un desastre!! 💔👎,0
884,2024-10-18,Obras_Mantenimiento,Iluminación LED potente que brinda mucha más seguridad a los vecinos de noche en Las Flores @sofi_alvarez 👍✅💡,1
885,2024-07-28,Cortes_Programados,Excelente que avisen con 48hs de anticipación con mapa claro de las zonas @juanpablo_92,1
886,2024-09-05,Cortes_Emergencia,"Poste de luz quebrado a punto de caer sobre una casa, vengan urgente en Las Flores #ElectrodomesticosRotos 💔🤬💔",0
887,2024-09-30,Facturacion_MediosPago,"Factura muy clara, bien detallados los subsidios y el historial de consumos #LuzEnElBarrio #Eficiencia 👍",1
888,2024-11-06,Cortes_Emergencia,"Tensión en 160V, se van a quemar todos los electrodomésticos... un desastre!! @electrin_reclamos #PésimoServicio",0
889,2024-06-22,Atencion_Cliente,Prometen que la cuadrilla pasa en 2 horas y nunca aparece nadie en San Cayetano #Inoperantes #ReclamoElectrin,0
890,2024-03-04,Obras_Mantenimiento,La factura vino un poco más cara pero la app para pagar en cuotas ayudó bastante en San Francisco!!! #IluminacionLED #Recomendado,1
891,2024-07-22,Facturacion_MediosPago,Pude financiar mi deuda en cuotas accesibles a través de la oficina virtual @ferreteria_sur 👏😀✅,1
892,2024-07-23,Facturacion_MediosPago,Imposible entender el desglose de conceptos e impuestos en la boleta en Altos del Valle @juanpablo_92,0
893,2024-07-28,Atencion_Cliente,Falta total de empatía con los usuarios que necesitan luz para sus medicamentos... un desastre!! 🤦‍♂️,0
894,2024-03-06,Cortes_Emergencia,El servicio volvió antes de lo previsto luego del rayo que afectó la subestación en Altos del Valle #GraciasCuadrilla 👏,1
895,2024-07-21,Cortes_Programados,"Hacía falta el mantenimiento en los transformadores de nuestra zona, gracias en Palermo Viejo @sofi_alvarez #ServicioRestablecido 🙌",1
896,2024-04-04,Cortes_Emergencia,"Se siente olor a quemado en la caja térmica de la entrada, manden cuadrilla ya en Zona Industrial... un desastre!!",0
